POSTNR	POSTSTAD	POSTNR- OG STAD	BRUKSOMRÅDE	FOLKETAL	BYDEL	KOMMNR	KOMMUNE	FYLKE	LAT	LON	DATAKVALITET	DATAKVALITETSFORKLARING	SIST OPPDATERT
8405	Sortland	8405 SORTLAND	Postboksar			1870	Sortland	Nordland	68.6949	15.4162	2	Koordinatane er retta av Erik Bolstad	2018-10-03 21:21:15
8406	Sortland	8406 SORTLAND	Gate-/veg-adresse			1870	Sortland	Nordland	68.6573	15.4926	2	Koordinatane er retta av Erik Bolstad	2018-10-28 01:57:28
8407	Sortland	8407 SORTLAND	Gate-/veg-adresse	67		1870	Sortland	Nordland	68.7469	15.6237	2	Koordinatane er retta av Erik Bolstad	2018-10-28 02:03:25
8408	Sortland	8408 SORTLAND	Gate-/veg-adresse	23		1868	Øksnes	Nordland	68.7917	14.9457	2	Koordinatane er retta av Erik Bolstad	2018-10-28 02:01:33
8409	Gullesfjord	8409 GULLESFJORD	Gate-/veg-adresse	252		5411	Kvæfjord	Troms og Finnmark	68.5356	15.7515	2	Koordinatane er retta av Erik Bolstad	2020-02-19 01:12:20
8410	Lødingen	8410 LØDINGEN	Gate-/veg-adresse	1840		1851	Lødingen	Nordland	68.4108	15.9919	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:09
8411	Lødingen	8411 LØDINGEN	Postboksar			1851	Lødingen	Nordland	68.41080	15.99194	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:13
8412	Vestbygd	8412 VESTBYGD	Gate-/veg-adresse	356		1851	Lødingen	Nordland	68.3471	15.5069	2	Koordinatane er retta av Erik Bolstad	2012-09-28 16:55:30
8413	Kvitnes	8413 KVITNES	Gate-/veg-adresse	89		1866	Hadsel	Nordland	68.5723	15.2239	2	Koordinatane er retta av Erik Bolstad	2018-10-04 01:02:49
8414	Hennes	8414 HENNES	Gate-/veg-adresse	286		1866	Hadsel	Nordland	68.5318	15.2242	2	Koordinatane er retta av Erik Bolstad	2018-10-04 01:02:49
8415	Sortland	8415 SORTLAND	Gate-/veg-adresse			1870	Sortland	Nordland	68.7129	15.1564	2	Koordinatane er retta av Erik Bolstad	2018-10-22 22:51:21
8416	Sortland	8416 SORTLAND	Gate-/veg-adresse			1870	Sortland	Nordland	68.747	15.3234	2	Koordinatane er retta av Erik Bolstad	2018-10-28 01:59:57
8419	Sortland	8419 SORTLAND	Postboksar			1870	Sortland	Nordland	68.6992	15.4496	2	Koordinatane er retta av Erik Bolstad	2019-07-01 22:38:27
8426	Barkestad	8426 BARKESTAD	Gate-/veg-adresse	4		1868	Øksnes	Nordland	68.8173	14.8072	2	Koordinatane er retta av Erik Bolstad	2018-10-04 01:02:49
8428	Tunstad	8428 TUNSTAD	Gate-/veg-adresse	25		1868	Øksnes	Nordland	68.8746	14.9074	5	Koordinatane er retta av ein yr.no-brukar	2018-10-04 01:02:49
8430	Myre	8430 MYRE	Gate-/veg-adresse	3231		1868	Øksnes	Nordland	68.9152	15.0887	5	Koordinatane er retta av ein yr.no-brukar	2018-10-04 01:02:49
8432	Alsvåg	8432 ALSVÅG	Gate-/veg-adresse	871		1868	Øksnes	Nordland	68.9031	15.2764	3	Koordinatane er kontrollerte av ein yr.no-brukar	2018-10-04 01:02:49
8438	Stø	8438 STØ	Gate-/veg-adresse	173		1868	Øksnes	Nordland	69.0183	15.1225	2	Koordinatane er retta av Erik Bolstad	2018-10-04 01:02:49
8439	Myre	8439 MYRE	Postboksar			1868	Øksnes	Nordland	68.91461	15.08147	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:26
8445	Melbu	8445 MELBU	Gate-/veg-adresse	2440		1866	Hadsel	Nordland	68.5008	14.7977	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:09
8446	Melbu (ikkje i bruk)	8446 MELBU (ikkje i bruk)	Fleire bruksområde			1866	Hadsel	Nordland	68.4990	14.7880	2	Koordinatane er retta av Erik Bolstad	2018-10-03 16:30:31
8447	Lonkan	8447 LONKAN	Gate-/veg-adresse	16		1866	Hadsel	Nordland	68.5178	15.2529	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
8448	MYRLAND (ikkje i bruk)	8448 MYRLAND (ikkje i bruk)	Usikker	0		1866	Hadsel	Nordland	68.4603	15.0463	6	Usikker plassering	2018-10-03 21:28:43
8450	Stokmarknes	8450 STOKMARKNES	Gate-/veg-adresse	4783		1866	Hadsel	Nordland	68.5677	14.9131	1	Koordinatane gjeld postkontoret	2018-10-04 01:02:49
8451	Stokmarknes (ikkje i bruk)	8451 STOKMARKNES (ikkje i bruk)	Historisk			1866	Hadsel	Nordland	68.5677	14.9131	6	Usikker plassering	2018-10-04 02:10:27
8452	Stokmarknes (ikkje i bruk)	8452 STOKMARKNES (ikkje i bruk)	Postboksar			1866	Hadsel	Nordland	68.5646	14.9107	2	Koordinatane er retta av Erik Bolstad	2018-10-03 16:30:31
8455	Stokmarknes	8455 STOKMARKNES	Postboksar			1866	Hadsel	Nordland	68.56848	14.91191	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:59
8459	Melbu	8459 MELBU	Postboksar			1866	Hadsel	Nordland	68.49835	14.80026	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:59
8462	Tengelfjord (ikkje i bruk)	8462 TENGELFJORD (ikkje i bruk)	Historisk			1866	Hadsel	Nordland	68.4202	15.1592	6	Usikker plassering	2018-10-04 02:10:27
8463	Lonkan (ikkje i bruk)	8463 LONKAN (ikkje i bruk)	Historisk			1866	Hadsel	Nordland	68.5178	15.2529	6	Usikker plassering	2018-10-04 02:10:27
8465	Straumsjøen	8465 STRAUMSJØEN	Postboksar			1867	Bø	Nordland	68.68867	14.47195	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:59
8469	Bø i Vesterålen	8469 BØ I VESTERÅLEN	Postboksar			1867	Bø	Nordland	68.61887	14.45469	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:26
8470	Bø i Vesterålen	8470 BØ I VESTERÅLEN	Gate-/veg-adresse	1235		1867	Bø	Nordland	68.6178	14.4625	5	Koordinatane er retta av ein yr.no-brukar	2018-10-04 01:02:49
8475	Straumsjøen	8475 STRAUMSJØEN	Gate-/veg-adresse	1554		1867	Bø	Nordland	68.6888	14.472	2	Koordinatane er retta av Erik Bolstad	2018-10-28 11:12:03
8480	Andenes	8480 ANDENES	Gate-/veg-adresse	2646		1871	Andøy	Nordland	69.3177	16.1213	5	Koordinatane er retta av ein yr.no-brukar	2013-09-20 12:50:38
8481	Bleik	8481 BLEIK	Gate-/veg-adresse	456		1871	Andøy	Nordland	69.2724	15.9589	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:09
8483	Andenes	8483 ANDENES	Postboksar			1871	Andøy	Nordland	69.31447	16.11978	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:59
8484	Risøyhamn	8484 RISØYHAMN	Gate-/veg-adresse	1015		1871	Andøy	Nordland	68.9731	15.6349	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:09
8485	Dverberg	8485 DVERBERG	Gate-/veg-adresse	702		1871	Andøy	Nordland	69.106	15.9634	2	Koordinatane er retta av Erik Bolstad	2018-10-28 11:09:32
8487	Bøgard (ikkje i bruk)	8487 BØGARD (ikkje i bruk)	Gate-/veg-adresse	0		1871	Andøy	Nordland	69.0433	15.5153	6	Usikker plassering	2018-10-03 23:39:38
8488	Nøss	8488 NØSS	Gate-/veg-adresse	37		1871	Andøy	Nordland	69.0773	15.5612	2	Koordinatane er retta av Erik Bolstad	2012-09-28 16:55:30
8489	Nordmela	8489 NORDMELA	Gate-/veg-adresse	168		1871	Andøy	Nordland	69.1346	15.6742	5	Koordinatane er retta av ein yr.no-brukar	2012-09-28 16:57:29
8490	Melbu (ikkje i bruk)	8490 MELBU (ikkje i bruk)	Historisk			1866	Hadsel	Nordland	68.5008	14.7977	6	Usikker plassering	2018-10-04 02:10:27
8491	Melbu (ikkje i bruk)	8491 MELBU (ikkje i bruk)	Historisk			1866	Hadsel	Nordland	68.5008	14.7977	6	Usikker plassering	2018-10-04 02:10:27
8493	Risøyhamn	8493 RISØYHAMN	Postboksar			1871	Andøy	Nordland	68.97476	15.64426	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:59
8500	Narvik (ikkje i bruk)	8500 NARVIK (ikkje i bruk)	Historisk			1806	Narvik	Nordland	68.43838	17.42720	6	Usikker plassering	2020-02-19 01:28:58
8501	Narvik	8501 NARVIK	Postboksar			1806	Narvik	Nordland	68.4417	17.436	1	Koordinatane gjeld postkontoret	2020-02-19 01:12:09
8502	Narvik	8502 NARVIK	Postboksar			1806	Narvik	Nordland	68.4417	17.436	1	Koordinatane gjeld postkontoret	2020-02-19 01:12:09
8503	Narvik	8503 NARVIK	Postboksar			1806	Narvik	Nordland	68.4417	17.436	1	Koordinatane gjeld postkontoret	2020-02-19 01:12:09
8504	Narvik	8504 NARVIK	Postboksar			1806	Narvik	Nordland	68.4417	17.436	1	Koordinatane gjeld postkontoret	2020-02-19 01:12:09
8505	Narvik	8505 NARVIK	Postboksar			1806	Narvik	Nordland	68.4417	17.436	1	Koordinatane gjeld postkontoret	2020-02-19 01:12:09
8506	Narvik	8506 NARVIK	Postboksar			1806	Narvik	Nordland	68.4417	17.436	1	Koordinatane gjeld postkontoret	2020-02-19 01:12:09
8507	Narvik	8507 NARVIK	Postboksar			1806	Narvik	Nordland	68.4417	17.436	1	Koordinatane gjeld postkontoret	2020-02-19 01:12:09
8508	Narvik	8508 NARVIK	Postboksar			1806	Narvik	Nordland	68.4417	17.436	1	Koordinatane gjeld postkontoret	2020-02-19 01:12:09
8509	Narvik	8509 NARVIK	Postboksar			1806	Narvik	Nordland	68.4417	17.436	1	Koordinatane gjeld postkontoret	2020-02-19 01:12:09
8510	Narvik	8510 NARVIK	Postboksar			1806	Narvik	Nordland	68.44164	17.43601	1	Koordinatane gjeld postkontoret	2020-02-19 01:12:09
8511	NARVIK (ikkje i bruk)	8511 NARVIK (ikkje i bruk)	Usikker			1806	Narvik	Nordland	68.4417	17.436	6	Usikker plassering	2020-02-19 01:28:58
8512	Narvik	8512 NARVIK	Postboksar			1806	Narvik	Nordland	68.4384	17.4272	2	Koordinatane er retta av Erik Bolstad	2020-02-19 01:12:09
8513	Ankenes	8513 ANKENES	Postboksar			1806	Narvik	Nordland	68.41985	17.38679	1	Koordinatane gjeld postkontoret	2020-02-19 01:12:09
8514	Narvik	8514 NARVIK	Gate-/veg-adresse	3027		1806	Narvik	Nordland	68.4271	17.4318	2	Koordinatane er retta av Erik Bolstad	2020-02-19 01:12:22
8515	Narvik	8515 NARVIK	Gate-/veg-adresse	2354		1806	Narvik	Nordland	68.4377	17.4491	2	Koordinatane er retta av Erik Bolstad	2020-02-19 01:12:22
8516	Narvik	8516 NARVIK	Gate-/veg-adresse	3067		1806	Narvik	Nordland	68.4405	17.4086	2	Koordinatane er retta av Erik Bolstad	2020-02-19 01:12:22
8517	Narvik	8517 NARVIK	Gate-/veg-adresse	3057		1806	Narvik	Nordland	68.4471	17.6267	2	Koordinatane er retta av Erik Bolstad	2020-02-19 01:12:22
8518	Narvik	8518 NARVIK	Postboksar			1806	Narvik	Nordland	68.4417	17.436	1	Koordinatane gjeld postkontoret	2020-02-19 01:12:09
8519	Narvik	8519 NARVIK	Gate-/veg-adresse			1806	Narvik	Nordland	68.4383	17.4272			2020-02-19 01:12:22
8520	Ankenes	8520 ANKENES	Gate-/veg-adresse	4108		1806	Narvik	Nordland	68.4192	17.3868	5	Koordinatane er retta av ein yr.no-brukar	2020-02-19 01:12:22
8521	Ankenes	8521 ANKENES	Gate-/veg-adresse			1806	Narvik	Nordland	68.4192	17.3868			2020-02-19 01:12:22
8522	Beisfjord	8522 BEISFJORD	Gate-/veg-adresse	777		1806	Narvik	Nordland	68.3754	17.5942	5	Koordinatane er retta av ein yr.no-brukar	2020-02-19 01:12:22
8523	Skjomen	8523 SKJOMEN	Gate-/veg-adresse	295		1806	Narvik	Nordland	68.2565	17.4029	5	Koordinatane er retta av ein yr.no-brukar	2020-02-19 01:12:22
8530	Bjerkvik	8530 BJERKVIK	Gate-/veg-adresse	1682		1806	Narvik	Nordland	68.5515	17.5490	2	Koordinatane er retta av Erik Bolstad	2020-02-19 01:12:22
8531	Bjerkvik	8531 BJERKVIK	Postboksar			1806	Narvik	Nordland	68.55074	17.55727	1	Koordinatane gjeld postkontoret	2020-02-19 01:12:09
8533	Bogen i Ofoten	8533 BOGEN I OFOTEN	Gate-/veg-adresse	533		1853	Evenes	Nordland	68.5265	16.9928	2	Koordinatane er retta av Erik Bolstad	2018-10-04 01:02:49
8534	Liland	8534 LILAND	Gate-/veg-adresse	653		1853	Evenes	Nordland	68.4811	16.8888	2	Koordinatane er retta av Erik Bolstad	2018-10-04 01:02:49
8535	Tårstad	8535 TÅRSTAD	Gate-/veg-adresse	155		1853	Evenes	Nordland	68.4604	16.6223	2	Koordinatane er retta av Erik Bolstad	2018-10-04 01:02:49
8536	Evenes	8536 EVENES	Gate-/veg-adresse			1853	Evenes	Nordland	68.4923	16.6927	2	Koordinatane er retta av Erik Bolstad	2018-10-22 21:55:52
8539	Bogen i Ofoten	8539 BOGEN I OFOTEN	Postboksar			1853	Evenes	Nordland	68.52384	17.00877	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:59
8540	Ballangen	8540 BALLANGEN	Gate-/veg-adresse	2277		1806	Narvik	Nordland	68.3428	16.8314	2	Koordinatane er retta av Erik Bolstad	2020-02-19 01:12:22
8542	Kjeldebotn (ikkje i bruk)	8542 KJELDEBOTN (ikkje i bruk)	Postboksar			1806	Narvik	Nordland	68.4076	16.6761	5	Koordinatane er retta av ein yr.no-brukar	2020-02-19 01:28:58
8543	Kjeldebotn	8543 KJELDEBOTN	Gate-/veg-adresse	363		1806	Narvik	Nordland	68.4047	16.6665	5	Koordinatane er retta av ein yr.no-brukar	2020-02-19 01:12:22
8546	Ballangen	8546 BALLANGEN	Postboksar			1806	Narvik	Nordland	68.34230	16.83187	1	Koordinatane gjeld postkontoret	2020-02-19 01:12:09
8550	LØDINGEN (ikkje i bruk)	8550 LØDINGEN (ikkje i bruk)	Usikker	0		1851	Lødingen	Nordland	68.4137	15.9963	6	Usikker plassering	2018-10-04 01:02:40
8551	LØDINGEN (ikkje i bruk)	8551 LØDINGEN (ikkje i bruk)	Usikker			1851	Lødingen	Nordland	68.4137	15.9963	6	Usikker plassering	2018-10-04 01:02:40
8562	Myklebostad (ikkje i bruk)	8562 MYKLEBOSTAD (ikkje i bruk)	Historisk			5412	Tjeldsund	Troms og Finnmark	68.427	16.3403	6	Usikker plassering	2020-02-19 01:28:56
8581	VESTBYGD (ikkje i bruk)	8581 VESTBYGD (ikkje i bruk)	Usikker	0		1851	Lødingen	Nordland	68.3471	15.5069	6	Usikker plassering	2018-10-03 21:28:43
8587	Storå (ikkje i bruk)	8587 STORÅ (ikkje i bruk)	Gate-/veg-adresse	16		1806	Narvik	Nordland	68.0728	16.3897	2	Koordinatane er retta av Erik Bolstad	2020-02-19 01:28:56
8590	Kjøpsvik	8590 KJØPSVIK	Gate-/veg-adresse	941		1806	Narvik	Nordland	68.097	16.3742	2	Koordinatane er retta av Erik Bolstad	2020-02-19 01:12:22
8591	Kjøpsvik	8591 KJØPSVIK	Postboksar			1806	Narvik	Nordland	68.09712	16.37871	1	Koordinatane gjeld postkontoret	2020-02-19 01:12:09
8600	Mo i Rana (ikkje i bruk)	8600 MO I RANA (ikkje i bruk)	Historisk			1833	Rana	Nordland	66.31278	14.14278	6	Usikker plassering	2018-10-04 01:02:51
8601	Mo i Rana	8601 MO I RANA	Postboksar			1833	Rana	Nordland	66.31320	14.1300	2	Koordinatane er retta av Erik Bolstad	2018-10-04 01:02:49
8602	Mo i Rana	8602 MO I RANA	Postboksar			1833	Rana	Nordland	66.31316	14.13026	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:59
8603	Mo i Rana	8603 MO I RANA	Postboksar			1833	Rana	Nordland	66.31795	14.19424	1	Koordinatane gjeld postkontoret	2018-10-11 02:33:56
8604	Mo i Rana	8604 MO I RANA	Postboksar			1833	Rana	Nordland	66.32533	14.17697	1	Koordinatane gjeld postkontoret	2018-10-11 02:33:56
8605	Mo i Rana (ikkje i bruk)	8605 MO I RANA (ikkje i bruk)	Firma/organisasjon med eige postnummer			1833	Rana	Nordland	66.3106	14.1564	2	Koordinatane er retta av Erik Bolstad	2018-10-03 16:30:31
8606	Mo i Rana (ikkje i bruk)	8606 MO I RANA (ikkje i bruk)	Firma/organisasjon med eige postnummer			1833	Rana	Nordland	66.3026	14.1220	2	Koordinatane er retta av Erik Bolstad	2018-10-03 16:30:31
8607	Mo i Rana	8607 MO I RANA	Postboksar			1833	Rana	Nordland	66.3128	14.1428	2	Koordinatane er retta av Erik Bolstad	2018-10-03 21:21:15
8608	Mo i Rana	8608 MO I RANA	Postboksar			1833	Rana	Nordland	66.3132	14.1303	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
8609	MO I RANA	8609 MO I RANA	Postboksar			1833	Rana	Nordland	66.3132	14.1303	6	Usikker plassering	2018-10-03 18:51:28
8610	Mo i Rana	8610 MO I RANA	Gate-/veg-adresse	4728		1833	Rana	Nordland	66.3083	14.29	2	Koordinatane er retta av Erik Bolstad	2018-10-28 01:57:38
8611	MO I RANA (ikkje i bruk)	8611 MO I RANA (ikkje i bruk)	Usikker			1833	Rana	Nordland	66.31320	14.1300	6	Usikker plassering	2018-10-03 21:28:43
8613	Mo i Rana	8613 MO I RANA	Gate-/veg-adresse	2285		1833	Rana	Nordland	66.3273	14.1835	2	Koordinatane er retta av Erik Bolstad	2018-10-22 23:05:52
8614	Mo i Rana	8614 MO I RANA	Gate-/veg-adresse	2379		1833	Rana	Nordland	66.3445	14.1378	2	Koordinatane er retta av Erik Bolstad	2018-10-22 23:07:23
8615	Skonseng	8615 SKONSENG	Gate-/veg-adresse	1104		1833	Rana	Nordland	66.3561	14.3374	2	Koordinatane er retta av Erik Bolstad	2013-09-19 10:14:38
8616	Mo i Rana	8616 MO I RANA	Gate-/veg-adresse	3335		1833	Rana	Nordland	66.3255	14.0841	2	Koordinatane er retta av Erik Bolstad	2018-10-28 02:03:40
8617	Dalsgrenda	8617 DALSGRENDA	Gate-/veg-adresse	740		1833	Rana	Nordland	66.2506	13.9848	2	Koordinatane er retta av Erik Bolstad	2018-10-11 02:33:56
8618	Mo i Rana	8618 MO I RANA	Gate-/veg-adresse	2082		1833	Rana	Nordland	66.2885	14.074	2	Koordinatane er retta av Erik Bolstad	2018-10-28 01:56:48
8619	MO I RANA	8619 MO I RANA	Postboksar			1833	Rana	Nordland	66.3132	14.1303	6	Usikker plassering	2018-10-03 18:51:28
8620	Utskarpen (ikkje i bruk)	8620 UTSKARPEN (ikkje i bruk)	Historisk			1833	Rana	Nordland	66.2902	13.5793	6	Usikker plassering	2018-10-04 02:10:27
8622	Mo i Rana	8622 MO I RANA	Gate-/veg-adresse	2396		1833	Rana	Nordland	66.3183	14.1428	2	Koordinatane er retta av Erik Bolstad	2018-10-22 23:04:25
8624	Mo i Rana	8624 MO I RANA	Gate-/veg-adresse	2275		1833	Rana	Nordland	66.307	14.1322	2	Koordinatane er retta av Erik Bolstad	2018-10-22 23:06:15
8626	Mo i Rana	8626 MO I RANA	Gate-/veg-adresse	2125		1833	Rana	Nordland	66.3136	14.1712	2	Koordinatane er retta av Erik Bolstad	2018-10-22 23:05:03
8628	MO I RANA (ikkje i bruk)	8628 MO I RANA (ikkje i bruk)	Usikker			1833	Rana	Nordland	66.31320	14.1300	6	Usikker plassering	2018-10-03 21:28:43
8629	Svartisdal (ikkje i bruk)	8629 SVARTISDAL (ikkje i bruk)	Gate-/veg-adresse			1833	Rana	Nordland	66.4805	14.2285	5	Koordinatane er retta av ein yr.no-brukar	2018-10-03 16:30:31
8630	Storforshei	8630 STORFORSHEI	Gate-/veg-adresse	1173		1833	Rana	Nordland	66.4046	14.5282	2	Koordinatane er retta av Erik Bolstad	2018-10-28 10:57:03
8632	Skonseng (ikkje i bruk)	8632 SKONSENG (ikkje i bruk)	Historisk			1833	Rana	Nordland	66.3561	14.3374	6	Usikker plassering	2018-10-04 02:10:27
8633	NISSELAND (ikkje i bruk)	8633 NISSELAND (ikkje i bruk)	Usikker			1833	Rana	Nordland	66.4950	15.2425	6	Usikker plassering	2018-10-03 21:28:43
8634	Mo i Rana	8634 MO I RANA	Postboksar			1833	Rana	Nordland	66.3125	14.1311	2	Koordinatane er retta av Erik Bolstad	2018-10-11 02:13:42
8635	Polarsirkelen (ikkje i bruk)	8635 POLARSIRKELEN (ikkje i bruk)	Firma/organisasjon med eige postnummer			1833	Rana	Nordland	66.5517	15.3208	2	Koordinatane er retta av Erik Bolstad	2018-10-03 16:30:31
8637	Rundhaug (ikkje i bruk)	8637 RUNDHAUG (ikkje i bruk)	Historisk			5418	Målselv	Troms og Finnmark	69.0201	18.8984	6	Usikker plassering	2020-02-19 01:28:56
8638	Storforshei	8638 STORFORSHEI	Postboksar			1833	Rana	Nordland	66.40446	14.52839	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:59
8640	Hemnesberget	8640 HEMNESBERGET	Gate-/veg-adresse	1408		1832	Hemnes	Nordland	66.224	13.6238	3	Koordinatane er kontrollerte av ein yr.no-brukar	2018-10-04 01:02:49
8641	Hemnesberget	8641 HEMNESBERGET	Postboksar			1832	Hemnes	Nordland	66.22430	13.60134	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:48
8642	Finneidfjord	8642 FINNEIDFJORD	Gate-/veg-adresse	456		1832	Hemnes	Nordland	66.1863	13.7912	3	Koordinatane er kontrollerte av ein yr.no-brukar	2018-10-04 01:02:49
8643	Bjerka	8643 BJERKA	Gate-/veg-adresse	690		1832	Hemnes	Nordland	66.14956	13.83334	1	Koordinatane gjeld postkontoret	2018-10-04 01:02:49
8644	BJERKA	8644 BJERKA	Postboksar			1832	Hemnes	Nordland	66.14956	13.83334	6	Usikker plassering	2018-10-03 18:51:28
8646	Korgen	8646 KORGEN	Gate-/veg-adresse	1562		1832	Hemnes	Nordland	66.077	13.8247	5	Koordinatane er retta av ein yr.no-brukar	2018-10-04 01:02:49
8647	Bleikvasslia	8647 BLEIKVASSLIA	Gate-/veg-adresse	475		1832	Hemnes	Nordland	65.9083	13.8133	2	Koordinatane er retta av Erik Bolstad	2018-10-28 11:03:03
8648	Korgen	8648 KORGEN	Postboksar			1832	Hemnes	Nordland	66.07752	13.82584	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:59
8651	Mosjøen	8651 MOSJØEN	Postboksar			1824	Vefsn	Nordland	65.83973	13.19028	1	Koordinatane gjeld postkontoret	2018-10-04 01:02:49
8652	Mosjøen	8652 MOSJØEN	Postboksar			1824	Vefsn	Nordland	65.83973	13.19028	6	Usikker plassering	2013-06-08 01:24:14
8654	Mosjøen	8654 MOSJØEN	Postboksar			1824	Vefsn	Nordland	65.836	13.1908	2	Koordinatane er retta av Erik Bolstad	2018-10-03 21:21:15
8655	Mosjøen	8655 MOSJØEN	Postboksar	15		1824	Vefsn	Nordland	65.86221	13.19681	1	Koordinatane gjeld postkontoret	2016-01-27 16:32:04
8656	Mosjøen	8656 MOSJØEN	Gate-/veg-adresse	1262		1824	Vefsn	Nordland	65.8358	13.1946	2	Koordinatane er retta av Erik Bolstad	2018-10-22 23:06:54
8657	Mosjøen	8657 MOSJØEN	Gate-/veg-adresse	1656		1824	Vefsn	Nordland	65.8382	13.21	2	Koordinatane er retta av Erik Bolstad	2018-10-22 23:07:15
8658	Mosjøen	8658 MOSJØEN	Gate-/veg-adresse	1275		1824	Vefsn	Nordland	65.7896	13.2657	2	Koordinatane er retta av Erik Bolstad	2018-10-28 02:02:19
8659	Mosjøen	8659 MOSJØEN	Gate-/veg-adresse	471		1824	Vefsn	Nordland	65.8841	13.3676	2	Koordinatane er retta av Erik Bolstad	2018-10-28 01:57:04
8660	Mosjøen	8660 MOSJØEN	Gate-/veg-adresse			1824	Vefsn	Nordland	65.8223	13.2265	2	Koordinatane er retta av Erik Bolstad	2018-10-22 23:05:25
8661	Mosjøen	8661 MOSJØEN	Gate-/veg-adresse	2590		1824	Vefsn	Nordland	65.8273	13.2175	2	Koordinatane er retta av Erik Bolstad	2018-10-22 23:05:41
8663	Mosjøen	8663 MOSJØEN	Gate-/veg-adresse	1750		1824	Vefsn	Nordland	65.8503	13.2012	2	Koordinatane er retta av Erik Bolstad	2018-10-22 23:07:18
8664	Mosjøen	8664 MOSJØEN	Gate-/veg-adresse	1562		1824	Vefsn	Nordland	65.95	13.2312	2	Koordinatane er retta av Erik Bolstad	2018-10-28 01:58:09
8665	Mosjøen	8665 MOSJØEN	Gate-/veg-adresse	2317		1824	Vefsn	Nordland	65.8685	13.1928	2	Koordinatane er retta av Erik Bolstad	2018-10-22 23:06:47
8666	Mosjøen	8666 MOSJØEN	Gate-/veg-adresse			1824	Vefsn	Nordland	65.8998	12.8069	2	Koordinatane er retta av Erik Bolstad	2018-10-28 01:54:34
8672	Elsfjord	8672 ELSFJORD	Gate-/veg-adresse	384		1824	Vefsn	Nordland	66.1031	13.5481	2	Koordinatane er retta av Erik Bolstad	2018-10-04 01:02:49
8679	SUNDØY (ikkje i bruk)	8679 SUNDØY (ikkje i bruk)	Usikker	0		1822	Leirfjord	Nordland	65.9920	12.8586	6	Usikker plassering	2018-10-03 21:28:43
8680	Trofors	8680 TROFORS	Gate-/veg-adresse	1459		1825	Grane	Nordland	65.5336	13.4065	2	Koordinatane er retta av Erik Bolstad	2018-10-28 10:42:21
8681	Trofors	8681 TROFORS	Postboksar			1825	Grane	Nordland	65.53902	13.38269	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:59
8690	Hattfjelldal	8690 HATTFJELLDAL	Gate-/veg-adresse	1463		1826	Hattfjelldal	Nordland	65.5953	13.9974	2	Koordinatane er retta av Erik Bolstad	2018-10-28 11:34:16
8691	Hattfjelldal	8691 HATTFJELLDAL	Postboksar			1826	Hattfjelldal	Nordland	65.59689	13.9884	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:59
8700	Nesna	8700 NESNA	Gate-/veg-adresse	1554		1828	Nesna	Nordland	66.1981	13.0185	2	Koordinatane er retta av Erik Bolstad	2018-10-04 01:02:49
8701	Nesna	8701 NESNA	Postboksar			1828	Nesna	Nordland	66.19972	13.02311	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:26
8710	Bardal (ikkje i bruk)	8710 BARDAL (ikkje i bruk)	Historisk			1822	Leirfjord	Nordland	66.2184	13.3908	6	Usikker plassering	2018-10-04 02:10:27
8720	Vikholmen	8720 VIKHOLMEN	Gate-/veg-adresse	80		1828	Nesna	Nordland	66.1891	12.9532	5	Koordinatane er retta av ein yr.no-brukar	2018-10-04 01:02:49
8723	Husby	8723 HUSBY	Gate-/veg-adresse	104		1828	Nesna	Nordland	66.2255	12.7696	2	Koordinatane er retta av Erik Bolstad	2018-10-04 01:02:49
8724	Saura	8724 SAURA	Gate-/veg-adresse	70		1828	Nesna	Nordland	66.2326	12.9886	2	Koordinatane er retta av Erik Bolstad	2018-10-04 01:02:49
8725	Utskarpen	8725 UTSKARPEN	Gate-/veg-adresse	857		1833	Rana	Nordland	66.2902	13.5793	5	Koordinatane er retta av ein yr.no-brukar	2013-09-20 12:51:52
